2026/08/14 00:36:11 web-api listening on :8691
[GIN] 2026/08/14 - 00:36:11 | 200 |       85.25µs |       127.0.0.1 | GET      "/healthz"
[GIN] 2026/08/16 - 09:57:09 | 200 |  143.060209ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=ak"
[GIN] 2026/08/16 - 09:57:09 | 200 |  250.150625ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 09:57:10 | 200 |  183.406417ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 09:57:10 | 200 |  188.509458ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 09:57:10 | 200 |  230.663666ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 09:57:10 | 200 |  286.985291ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 09:57:10 | 200 |  323.948917ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 09:57:10 | 200 |  328.659625ms |       127.0.0.1 | GET      "/api/delivery/requirements?pageIndex=1&pageSize=200&programId=2&scope=mine"
[GIN] 2026/08/16 - 09:57:10 | 200 |  337.242708ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 09:57:10 | 200 |  675.493208ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&phase=requirement"
[GIN] 2026/08/16 - 09:57:11 | 200 |  441.342375ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 09:57:11 | 200 |   298.84275ms |       127.0.0.1 | GET      "/api/auth/members"

2026/08/16 09:57:21 [31;1m/Users/fly/Documents/develop/project/company/universe/server/service/delivery/internal/repository/requirement.go:76 [35;1mError 1054: Unknown column 'prototype_generated_at' in 'field list'
[0m[33m[71.238ms] [34;1m[rows:0][0m INSERT INTO `zt_delivery_requirement` (`biz_line`,`program_id`,`requirement_key`,`name`,`detail`,`status`,`mode`,`start_phase`,`generate_prototype`,`prototype_html_path`,`prototype_generated_at`,`stage_key`,`module_key`,`kind`,`owner_ids`,`owner_names`,`assistant_ids`,`assistant_names`,`version`,`created_by`,`created_by_name`,`updated_by`,`created_time`,`updated_time`) VALUES ('ak',2,'req-1786845441723','收藏接入','','open','professional','requirement',false,'',NULL,'','','','','','','',1,'1','1','1','2026-08-16 09:57:21.723','2026-08-16 09:57:21.723')
[GIN] 2026/08/16 - 09:57:21 | 200 |  338.113333ms |       127.0.0.1 | POST     "/api/delivery/requirement/save"
[GIN] 2026/08/16 - 09:57:56 | 200 |   169.24275ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=ak"
[GIN] 2026/08/16 - 09:57:56 | 200 |  334.636666ms |       127.0.0.1 | GET      "/api/delivery/requirements?pageIndex=1&pageSize=200&programId=2"
[GIN] 2026/08/16 - 09:57:56 | 200 |  589.947917ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=module"
[GIN] 2026/08/16 - 09:58:06 | 200 |  169.407167ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=ak"
[GIN] 2026/08/16 - 09:58:06 | 200 |  184.046833ms |       127.0.0.1 | GET      "/api/auth/members"
[GIN] 2026/08/16 - 09:58:07 | 200 |  291.108666ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 09:58:07 | 200 |  273.540125ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 09:58:07 | 200 |  306.927458ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 09:58:07 | 200 |   321.21175ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 09:58:07 | 200 |  349.026375ms |       127.0.0.1 | GET      "/api/delivery/requirements?pageIndex=1&pageSize=200&programId=2&scope=mine"
[GIN] 2026/08/16 - 09:58:07 | 200 |  208.730459ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 09:58:07 | 200 |   474.14875ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&phase=requirement"
[GIN] 2026/08/16 - 09:58:07 | 200 |    293.2695ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 09:58:07 | 200 |  252.171833ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 09:58:08 | 200 |  372.965417ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 09:58:38 | 200 |  296.508125ms |       127.0.0.1 | GET      "/api/auth/members"
[GIN] 2026/08/16 - 09:58:43 | 200 |  277.701958ms |       127.0.0.1 | POST     "/api/delivery/requirement/save"
[GIN] 2026/08/16 - 09:58:43 | 200 |  243.055875ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 09:58:43 | 200 |  378.680958ms |       127.0.0.1 | GET      "/api/delivery/requirements?pageIndex=1&pageSize=200&programId=2&scope=mine"
[GIN] 2026/08/16 - 09:58:43 | 200 |  163.181709ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 09:58:43 | 200 |  247.316917ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 09:58:43 | 200 |  198.042375ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 09:58:44 | 200 |  314.701834ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 09:58:44 | 200 |  164.866458ms |       127.0.0.1 | GET      "/api/delivery/requirement/planning-sessions?programId=2&requirementKey=req-1786845522940&executorType=codex"
[GIN] 2026/08/16 - 09:58:51 | 200 |   144.93425ms |       127.0.0.1 | GET      "/api/bizline/lines"
[GIN] 2026/08/16 - 09:58:52 | 200 |    170.3895ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=whatsapp"
[GIN] 2026/08/16 - 09:58:52 | 200 |  278.478875ms |       127.0.0.1 | GET      "/api/auth/members"
[GIN] 2026/08/16 - 09:58:52 | 200 |  214.520208ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=ak"
[GIN] 2026/08/16 - 09:58:52 | 200 |  197.316958ms |       127.0.0.1 | GET      "/api/auth/members"
[GIN] 2026/08/16 - 09:58:52 | 200 |  180.143541ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 09:58:52 | 200 |     180.973ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 09:58:52 | 200 |  221.982209ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 09:58:52 | 200 |     230.396ms |       127.0.0.1 | GET      "/api/delivery/requirement?programId=2&requirementKey=req-1786721844623"
[GIN] 2026/08/16 - 09:58:52 | 200 |  263.461834ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 09:58:52 | 200 |    162.2175ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 09:58:52 | 200 |  508.247542ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&phase=requirement"
[GIN] 2026/08/16 - 09:58:52 | 200 |  236.192583ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 09:58:52 | 200 |  200.037875ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 09:58:52 | 200 |  485.929833ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&requirementKey=req-1786721844623&phase=development"
[GIN] 2026/08/16 - 09:58:53 | 200 |  315.279708ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 09:58:55 | 200 |  473.544084ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&requirementKey=req-1786721844623&phase=development"
[GIN] 2026/08/16 - 09:58:57 | 200 |  478.256458ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&requirementKey=req-1786721844623&phase=development"
[GIN] 2026/08/16 - 09:58:58 | 200 |  520.385708ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&requirementKey=req-1786721844623&phase=development"
[GIN] 2026/08/16 - 09:58:59 | 200 |  205.772583ms |       127.0.0.1 | GET      "/api/delivery/requirement?programId=2&requirementKey=req-1786721844623"
[GIN] 2026/08/16 - 09:59:01 | 200 |  464.859208ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&requirementKey=req-1786721844623&phase=development"
[GIN] 2026/08/16 - 09:59:05 | 200 |  304.014958ms |       127.0.0.1 | GET      "/api/delivery/requirement?programId=2&requirementKey=req-1786721844623"
[GIN] 2026/08/16 - 09:59:06 | 200 |  272.711917ms |       127.0.0.1 | GET      "/api/delivery/requirement?programId=2&requirementKey=req-1786721844623"
[GIN] 2026/08/16 - 09:59:07 | 200 |  198.140959ms |       127.0.0.1 | GET      "/api/delivery/requirement?programId=2&requirementKey=req-1786721844623"
[GIN] 2026/08/16 - 09:59:08 | 200 |  482.494958ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&requirementKey=req-1786721844623&phase=development"
[GIN] 2026/08/16 - 10:00:10 | 200 |  121.495333ms |       127.0.0.1 | GET      "/api/bizline/lines/all"
[GIN] 2026/08/16 - 10:00:11 | 200 |  278.552333ms |       127.0.0.1 | GET      "/api/system/users?pageIndex=1&pageSize=10&keyword=&role=&status="
[GIN] 2026/08/16 - 10:00:29 | 200 |  163.649541ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=xianglong"
[GIN] 2026/08/16 - 10:00:35 | 200 |  229.339667ms |       127.0.0.1 | POST     "/api/system/users/1"
2026/08/16 12:48:58 web-api listening on :8691
[GIN] 2026/08/16 - 12:48:58 | 200 |        82.5µs |       127.0.0.1 | GET      "/healthz"
[GIN] 2026/08/16 - 12:54:37 | 200 |  197.182291ms |       127.0.0.1 | GET      "/api/bizline/lines/all"
[GIN] 2026/08/16 - 12:54:37 | 200 |  280.543709ms |       127.0.0.1 | GET      "/api/bizline/lines"
[GIN] 2026/08/16 - 12:54:38 | 200 |  482.959958ms |       127.0.0.1 | GET      "/api/system/users?pageIndex=1&pageSize=10&keyword=&role=&status="
[GIN] 2026/08/16 - 12:54:38 | 200 |  265.134875ms |       127.0.0.1 | GET      "/api/bizline/lines/all"
[GIN] 2026/08/16 - 12:54:38 | 200 |    452.5035ms |       127.0.0.1 | GET      "/api/system/users?pageIndex=1&pageSize=10&keyword=&role=&status="
[GIN] 2026/08/16 - 12:54:50 | 200 |  140.598083ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=ak"
[GIN] 2026/08/16 - 12:54:50 | 200 |  198.261208ms |       127.0.0.1 | GET      "/api/auth/members"
[GIN] 2026/08/16 - 12:54:50 | 200 |   167.09175ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 12:54:50 | 200 |    305.2825ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 12:54:50 | 200 |   328.66425ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 12:54:50 | 200 |  358.267125ms |       127.0.0.1 | GET      "/api/delivery/requirements?pageIndex=1&pageSize=200&programId=2&scope=mine"

2026/08/16 12:54:50 [31;1m/Users/fly/Documents/develop/project/company/universe/server/service/delivery/internal/repository/item.go:77 [35;1mError 1054: Unknown column 'zt_delivery_item.testing_cases_status' in 'field list'
[0m[33m[23.482ms] [34;1m[rows:1][0m SELECT `zt_delivery_item`.`id`,`zt_delivery_item`.`biz_line`,`zt_delivery_item`.`program_id`,`zt_delivery_item`.`item_key`,`zt_delivery_item`.`stage_key`,`zt_delivery_item`.`module_key`,`zt_delivery_item`.`requirement_key`,`zt_delivery_item`.`kind`,`zt_delivery_item`.`prototype_task`,`zt_delivery_item`.`title`,`zt_delivery_item`.`description`,`zt_delivery_item`.`benefit_tags`,`zt_delivery_item`.`requirement_document_path`,`zt_delivery_item`.`action_output`,`zt_delivery_item`.`testing_report`,`zt_delivery_item`.`testing_cases_status`,`zt_delivery_item`.`testing_cases_path`,`zt_delivery_item`.`phase`,`zt_delivery_item`.`status`,`zt_delivery_item`.`requirement_status`,`zt_delivery_item`.`development_status`,`zt_delivery_item`.`testing_status`,`zt_delivery_item`.`progress`,`zt_delivery_item`.`owner_id`,`zt_delivery_item`.`owner_name`,`zt_delivery_item`.`due_date`,`zt_delivery_item`.`note`,`zt_delivery_item`.`sort_order`,`zt_delivery_item`.`version`,`zt_delivery_item`.`created_by`,`zt_delivery_item`.`updated_by`,`zt_delivery_item`.`created_time`,`zt_delivery_item`.`updated_time` FROM `zt_delivery_item` WHERE biz_line = 'ak' AND program_id = 2 ORDER BY sort_order asc, id asc LIMIT 200
[GIN] 2026/08/16 - 12:54:50 | 200 |  387.226959ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"

2026/08/16 12:54:50 [31;1m/Users/fly/Documents/develop/project/company/universe/server/service/delivery/internal/repository/item.go:85 [35;1mError 1054: Unknown column 'zt_delivery_item.testing_cases_status' in 'field list'
[0m[33m[17.621ms] [34;1m[rows:0][0m SELECT `zt_delivery_item`.`id`,`zt_delivery_item`.`biz_line`,`zt_delivery_item`.`program_id`,`zt_delivery_item`.`item_key`,`zt_delivery_item`.`stage_key`,`zt_delivery_item`.`module_key`,`zt_delivery_item`.`requirement_key`,`zt_delivery_item`.`kind`,`zt_delivery_item`.`prototype_task`,`zt_delivery_item`.`title`,`zt_delivery_item`.`description`,`zt_delivery_item`.`benefit_tags`,`zt_delivery_item`.`requirement_document_path`,`zt_delivery_item`.`action_output`,`zt_delivery_item`.`testing_report`,`zt_delivery_item`.`testing_cases_status`,`zt_delivery_item`.`testing_cases_path`,`zt_delivery_item`.`phase`,`zt_delivery_item`.`status`,`zt_delivery_item`.`requirement_status`,`zt_delivery_item`.`development_status`,`zt_delivery_item`.`testing_status`,`zt_delivery_item`.`progress`,`zt_delivery_item`.`owner_id`,`zt_delivery_item`.`owner_name`,`zt_delivery_item`.`due_date`,`zt_delivery_item`.`note`,`zt_delivery_item`.`sort_order`,`zt_delivery_item`.`version`,`zt_delivery_item`.`created_by`,`zt_delivery_item`.`updated_by`,`zt_delivery_item`.`created_time`,`zt_delivery_item`.`updated_time` FROM `zt_delivery_item` WHERE biz_line = 'ak' AND program_id = 2 AND phase = 'requirement' ORDER BY sort_order asc, id asc
[GIN] 2026/08/16 - 12:54:50 | 200 |  258.889584ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 12:54:50 | 200 |  409.897959ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&phase=requirement"
[GIN] 2026/08/16 - 12:54:50 | 200 |  169.216958ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 12:54:51 | 200 |     294.299ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"

2026/08/16 12:54:51 [31;1m/Users/fly/Documents/develop/project/company/universe/server/service/delivery/internal/repository/item.go:77 [35;1mError 1054: Unknown column 'zt_delivery_item.testing_cases_status' in 'field list'
[0m[33m[17.518ms] [34;1m[rows:1][0m SELECT `zt_delivery_item`.`id`,`zt_delivery_item`.`biz_line`,`zt_delivery_item`.`program_id`,`zt_delivery_item`.`item_key`,`zt_delivery_item`.`stage_key`,`zt_delivery_item`.`module_key`,`zt_delivery_item`.`requirement_key`,`zt_delivery_item`.`kind`,`zt_delivery_item`.`prototype_task`,`zt_delivery_item`.`title`,`zt_delivery_item`.`description`,`zt_delivery_item`.`benefit_tags`,`zt_delivery_item`.`requirement_document_path`,`zt_delivery_item`.`action_output`,`zt_delivery_item`.`testing_report`,`zt_delivery_item`.`testing_cases_status`,`zt_delivery_item`.`testing_cases_path`,`zt_delivery_item`.`phase`,`zt_delivery_item`.`status`,`zt_delivery_item`.`requirement_status`,`zt_delivery_item`.`development_status`,`zt_delivery_item`.`testing_status`,`zt_delivery_item`.`progress`,`zt_delivery_item`.`owner_id`,`zt_delivery_item`.`owner_name`,`zt_delivery_item`.`due_date`,`zt_delivery_item`.`note`,`zt_delivery_item`.`sort_order`,`zt_delivery_item`.`version`,`zt_delivery_item`.`created_by`,`zt_delivery_item`.`updated_by`,`zt_delivery_item`.`created_time`,`zt_delivery_item`.`updated_time` FROM `zt_delivery_item` WHERE biz_line = 'ak' AND program_id = 2 ORDER BY sort_order asc, id asc LIMIT 200
[GIN] 2026/08/16 - 12:54:51 | 200 |  186.360833ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 12:55:55 | 200 |  146.111333ms |       127.0.0.1 | GET      "/api/bizline/lines"
[GIN] 2026/08/16 - 12:55:55 | 200 |  142.561959ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=whatsapp"
[GIN] 2026/08/16 - 12:55:55 | 200 |    133.3985ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=ak"
[GIN] 2026/08/16 - 12:55:55 | 200 |  195.125834ms |       127.0.0.1 | GET      "/api/auth/members"
[GIN] 2026/08/16 - 12:55:55 | 200 |  248.976792ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 12:55:55 | 200 |  260.889125ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 12:55:55 | 200 |  293.079083ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 12:55:55 | 200 |  283.091375ms |       127.0.0.1 | GET      "/api/auth/members"
[GIN] 2026/08/16 - 12:55:55 | 200 |  329.977042ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 12:55:55 | 200 |  360.729792ms |       127.0.0.1 | GET      "/api/delivery/requirements?pageIndex=1&pageSize=200&programId=2&scope=mine"
[GIN] 2026/08/16 - 12:55:56 | 200 |  182.853209ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 12:55:56 | 200 |  492.597334ms |       127.0.0.1 | GET      "/api/delivery/board?programId=2&groupBy=status&phase=requirement"
[GIN] 2026/08/16 - 12:55:56 | 200 |  260.732208ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 12:55:56 | 200 |  209.419834ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 12:55:56 | 200 |  320.155625ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 12:56:02 | 200 |  271.335875ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 12:56:02 | 200 |  174.424875ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 12:56:02 | 200 |    263.1555ms |       127.0.0.1 | GET      "/api/delivery/stages?programId=2"
[GIN] 2026/08/16 - 12:56:02 | 200 |    208.8285ms |       127.0.0.1 | GET      "/api/delivery/modules?programId=2"
[GIN] 2026/08/16 - 12:56:03 | 200 |  317.390666ms |       127.0.0.1 | GET      "/api/delivery/items?programId=2&pageIndex=1&pageSize=200"
[GIN] 2026/08/16 - 12:56:03 | 200 |  209.835625ms |       127.0.0.1 | GET      "/api/delivery/requirement?programId=2&requirementKey=req-1786721844623"

2026/08/16 12:56:03 [31;1m/Users/fly/Documents/develop/project/company/universe/server/service/delivery/internal/repository/requirement_testing_session.go:22 [35;1mError 1146: Table 'universe.zt_delivery_requirement_testing_session' doesn't exist
[0m[33m[20.219ms] [34;1m[rows:0][0m SELECT * FROM `zt_delivery_requirement_testing_session` WHERE (biz_line = 'ak' AND program_id = 2 AND requirement_key = 'req-1786721844623') AND executor_type = 'codex' ORDER BY id asc
[GIN] 2026/08/16 - 12:56:03 | 200 |  277.465333ms |       127.0.0.1 | GET      "/api/delivery/requirement/testing-sessions?programId=2&requirementKey=req-1786721844623&executorType=codex"
[GIN] 2026/08/16 - 12:56:27 | 200 |  133.365917ms |       127.0.0.1 | GET      "/api/bizline/lines"
[GIN] 2026/08/16 - 12:56:27 | 200 |  238.491792ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=whatsapp"
[GIN] 2026/08/16 - 12:56:27 | 200 |  217.661125ms |       127.0.0.1 | GET      "/api/delivery/programs?bizLine=ak"
[GIN] 2026/08/16 - 12:56:27 | 200 |  280.251459ms |       127.0.0.1 | GET      "/api/auth/members"
[GIN] 2026/08/16 - 12:56:27 | 200 |  181.850959ms |       127.0.0.1 | GET      "/api/delivery/program?programId=2"
[GIN] 2026/08/16 - 12:56:27 | 200 |  172.846458ms |       127.0.0.1 | GET      "/api/auth/members"
